Tweet ID,Tweet Timestamp,Tweet Type,Tweet Text,Twitter Author Name,Twitter Author Screen Name,Twitter Author ID,Retweets,Likes,URLs,Hashtags,Mentions,Media Type,Media URL,Nested Tweet ID,Nested Timestamp,Nested Author Name,Nested Author Screen Name,Nested Author ID,Nested Text,Nested Retweets,Nested Likes,Nested URLs,Nested Hashtags,Nested Mentions,Nested Media Type,Nested Media URL,OT Tweet ID (RT of QT only),OT Timestamp (RT of QT only),OT Author Name (RT of QT only),OT Author Screen Name (RT of QT only),OT Author ID (RT of QT only),Scrape Timestamp,preprocessed_Tweet Text,tokenized_Tweet Text
1225487257328586752,2020-02-06 18:31:45,Reply Tweet,"@JaredHuffman @climatefuturist @RepHuffman Thank you so much, @RepHuffman !! I look forward to working with you. And thank you @climatefuturist for your advocacy on our behalf and all the important work you do.",Chris Bubser,bubser4congress,1116403639315091457,0,2,[],[],"[{'screen_name': 'JaredHuffman', 'name': 'Rep. Jared ""Please Wear a Mask"" Huffman', 'id': 334894942, 'id_str': '334894942', 'indices': [0, 13]}, {'screen_name': 'climatefuturist', 'name': 'Deborah Knuckey 🌎418ppm CO2', 'id': 246062856, 'id_str': '246062856', 'indices': [14, 30]}, {'screen_name': 'RepHuffman', 'name': 'Rep. Jared Huffman', 'id': 1071102246, 'id_str': '1071102246', 'indices': [31, 42]}, {'screen_name': 'RepHuffman', 'name': 'Rep. Jared Huffman', 'id': 1071102246, 'id_str': '1071102246', 'indices': [62, 73]}, {'screen_name': 'climatefuturist', 'name': 'Deborah Knuckey 🌎418ppm CO2', 'id': 246062856, 'id_str': '246062856', 'indices': [127, 143]}]",,[],1.225485836487209e+18,,,JaredHuffman,334894942.0,,,,[],[],,,[],,,,,,04Oct20_145046,jaredhuffman climatefuturist rephuffman thank much rephuffman forward working thank climatefuturist advocacy behalf important work,"['jaredhuffman', 'climatefuturist', 'rephuffman', 'thank', 'much', 'rephuffman', 'forward', 'work', 'thank', 'climatefuturist', 'advocaci', 'behalf', 'import', 'work']"
1222935182333759488,2020-01-30 17:30:43,Standard Tweet,"I am beyond excited to have the support of the @SierraClub! In Congress I will work to tackle the climate crisis, limit pollution and bring clean energy jobs to #CA08, and passionately defend the natural treasures of our special part of the world. Thank you! https://t.co/0MNS6koDGY",Chris Bubser,bubser4congress,1116403639315091457,6,14,[],['CA08'],"[{'screen_name': 'SierraClub', 'name': 'Sierra Club', 'id': 34113439, 'id_str': '34113439', 'indices': [47, 58]}]",photo,['http://pbs.twimg.com/media/EPi9ERsU0AEWIeC.jpg'],,,,,,,,,[],[],,,[],,,,,,04Oct20_145046,beyond excited sierraclub congress work tackle crisis limit pollution clean energy jobs ca08 passionately defend natural treasures special world thank,"['beyond', 'excit', 'sierraclub', 'congress', 'work', 'tackl', 'crisi', 'limit', 'pollut', 'clean', 'energi', 'job', 'ca08', 'passion', 'defend', 'natur', 'treasur', 'special', 'world', 'thank']"
1204500026266968064,2019-12-10 20:35:59,Standard Tweet,Our farmers and families are on the front lines of the climate crisis. This means longer droughts. We need to fight back. https://t.co/Kc3t1NSdPK,Josh Harder,JoshHarder,438665212,7,37,[],[],[],photo,['http://pbs.twimg.com/media/ELc-YvTWkAEuE5m.jpg'],,,,,,,,,[],[],,,[],,,,,,04Oct20_144555,farmers families front lines crisis means longer droughts fight back,"['farmer', 'famili', 'front', 'line', 'crisi', 'mean', 'longer', 'drought', 'fight', 'back']"
1201532016287789056,2019-12-02 16:02:10,Retweet,"Nancy Pelosi on climate change, at the opening of the U.N. conference on climate change: ""This is a mission, this is a passion, this is a scientifically-based approach, to all. We are here to say to all of you, on behalf of the House of Representatives ... We're still in it."" https://t.co/mQUFhNf937",Nancy Pelosi,TeamPelosi,2461810448,1900,6125,[],[],[],video,['http://pbs.twimg.com/ext_tw_video_thumb/1201531695658360833/pu/img/qfizBe3b-QlHiN8O.jpg'],1.201531725521789e+18,Mon Dec 02 16:01:01 +0000 2019,Kyle Griffin,kylegriffin1,32871086.0,,,,[],[],,,[],,,,,,04Oct20_144607,nancy pelosi opening un conference mission passion scientificallybased approach say behalf house representatives still,"['nanci', 'pelosi', 'open', 'un', 'confer', 'mission', 'passion', 'scientificallybas', 'approach', 'say', 'behalf', 'hous', 'repres', 'still']"
1320051449485807616,2020-10-24 17:16:05,Retweet,"I chose to #VoteEarly for:

- expanded, high quality healthcare for everyone
- bold action on our climate to ensure clean air &amp; water for future generations
- investments in public education, childcare, &amp; long-term care

Why are you voting early? #VoteEarlyDay #MI06 #DemCastMI",Nancy Pelosi,TeamPelosi,2461810448,141,535,[],"['VoteEarly', 'VoteEarlyDay', 'MI06', 'DemCastMI']",[],,[],1.3200293143106888e+18,Sat Oct 24 15:48:08 +0000 2020,Jon Hoadley,JonHoadley,15743939.0,,,,[],[],,,[],,,,,,03Nov20_210815,chose voteearly expanded high quality healthcare everyone bold action ensure clean air water future generations investments public education childcare longterm care voting early voteearlyday mi06 demcastmi,"['chose', 'voteear', 'expand', 'high', 'qualiti', 'healthcar', 'everyon', 'bold', 'action', 'ensur', 'clean', 'air', 'water', 'futur', 'generat', 'invest', 'public', 'educ', 'childcar', 'longterm', 'care', 'vote', 'earli', 'voteearlyday', 'mi06', 'demcastmi']"
1319704123642621952,2020-10-23 18:15:56,Retweet,"Even as Speaker Pelosi battles this pandemic, she knows that the #climate crisis remains the existential threat of our time.

With all stakeholders at the table, she will honor our moral obligation to restore the planet for future generations. #vote https://t.co/Sjuy0RRLjm",Nancy Pelosi,TeamPelosi,2461810448,114,413,[],"['climate', 'vote']",[],video,['http://pbs.twimg.com/ext_tw_video_thumb/1319698357703659520/pu/img/sg50XMqJHQj_D5bV.jpg'],1.3196985773928817e+18,Fri Oct 23 17:53:54 +0000 2020,🇺🇸🇭🇹 Only4RM 🇭🇹🇺🇸,Only4RM,60841112.0,,,,[],[],,,[],,,,,,03Nov20_210815,even speaker pelosi battles pandemic knows crisis remains existential threat time stakeholders table honor moral obligation restore planet future generations vote,"['even', 'speaker', 'pelosi', 'battl', 'pandem', 'know', 'crisi', 'remain', 'existenti', 'threat', 'time', 'stakehold', 'tabl', 'honor', 'moral', 'oblig', 'restor', 'planet', 'futur', 'generat', 'vote']"
1311358397841768448,2020-09-30 17:33:00,Standard Tweet,"Notice how deep in the sand our leaders have buried their heads on climate change?

This weekend, we’ll stream an important discussion featuring climate scientist @ClimateHuman &amp; indigenous activist @joyem_braun.

Join us this Saturday at 5pm PT! 
https://t.co/m3fGURHjus",🌹Shahid Buttar for Congress,ShahidForChange,965004924370079744,28,79,['https://youtu.be/kKO5H2TBwDM'],[],"[{'screen_name': 'ClimateHuman', 'name': 'Peter Kalmus', 'id': 881615056437297152, 'id_str': '881615056437297152', 'indices': [163, 176]}, {'screen_name': 'joyem_braun', 'name': 'Joye Braun', 'id': 932877556491091968, 'id_str': '932877556491091968', 'indices': [203, 215]}]",,[],,,,,,,,,[],[],,,[],,,,,,04Oct20_144613,notice deep sand leaders buried heads weekend well stream important discussion featuring scientist climatehuman indigenous activist joyem_braun saturday 5pm pt,"['notic', 'deep', 'sand', 'leader', 'buri', 'head', 'weekend', 'well', 'stream', 'import', 'discuss', 'featur', 'scientist', 'climatehuman', 'indigen', 'activist', 'joyem_braun', 'saturday', 'pm', 'pt']"
1311121156825477120,2020-09-30 01:50:17,Reply Tweet,"@justicedems You’re sitting on the sidelines in the most important congressional race in the country.

We won’t get a #GreenNewDeal or Medicare for All until we replace Pelosi in the House.

Join us! https://t.co/y47kOAo8eL",🌹Shahid Buttar for Congress,ShahidForChange,965004924370079744,7,27,['https://shahid.fyi/win/twitter'],['GreenNewDeal'],"[{'screen_name': 'justicedems', 'name': 'Justice Democrats', 'id': 820705814906339328, 'id_str': '820705814906339328', 'indices': [0, 12]}]",,[],1.311120419659952e+18,,,justicedems,8.207058149063393e+17,,,,[],[],,,[],,,,,,04Oct20_144613,justicedems youre sitting sidelines important congressional race country wont greennewdeal medicare replace pelosi house,"['justicedem', 'your', 'sit', 'sidelin', 'import', 'congression', 'race', 'countri', 'wont', 'greennewd', 'medicar', 'replac', 'pelosi', 'hous']"
1308780819587067905,2020-09-23 14:50:38,Reply Tweet,"@sunrisemvmt @BernieSanders Many of us inspired by Bernie answered his call.

Our movement need not settle for the lesser among evils. We still have a chance to score a historic victory for climate justice by replacing Pelosi.

Join #NotMeUs! https://t.co/KEiDVqmGvB",🌹Shahid Buttar for Congress,ShahidForChange,965004924370079744,9,48,['https://shahid.fyi/volunteer'],['NotMeUs'],"[{'screen_name': 'sunrisemvmt', 'name': 'Sunrise Movement 🌅', 'id': 1880725393, 'id_str': '1880725393', 'indices': [0, 12]}, {'screen_name': 'BernieSanders', 'name': 'Bernie Sanders', 'id': 216776631, 'id_str': '216776631', 'indices': [13, 27]}]",,[],1.3087464264412488e+18,,,sunrisemvmt,1880725393.0,,,,[],[],,,[],,,,,,04Oct20_144614,sunrisemvmt berniesanders many inspired bernie answered call movement settle lesser among evils still chance score historic victory justice replacing pelosi notmeus,"['sunrisemvmt', 'berniesand', 'mani', 'inspir', 'berni', 'answer', 'call', 'movement', 'settl', 'lesser', 'among', 'evil', 'still', 'chanc', 'score', 'histor', 'victori', 'justic', 'replac', 'pelosi', 'notmeus']"
1305251395906318336,2020-09-13 21:05:57,Standard Tweet,"Millions on the West Coast are breathing air more polluted than anywhere else on the entire planet.

Meanwhile, our leaders blithely defer to fossil fuel industries, wars for oil, and predictable water wars in the future.

We need a #GreenNewDeal. The future can’t afford to wait. https://t.co/8C9aelMuno",🌹Shahid Buttar for Congress,ShahidForChange,965004924370079744,167,433,[],['GreenNewDeal'],[],photo,['http://pbs.twimg.com/media/Eh0vOhGU8AAqvQz.jpg'],,,,,,,,,[],[],,,[],,,,,,04Oct20_144614,millions west coast breathing air polluted anywhere else entire planet meanwhile leaders blithely defer fossil fuel industries wars oil predictable water wars future greennewdeal future afford wait,"['million', 'west', 'coast', 'breath', 'air', 'pollut', 'anywher', 'els', 'entir', 'planet', 'meanwhil', 'leader', 'blith', 'defer', 'fossil', 'fuel', 'industri', 'war', 'oil', 'predict', 'water', 'war', 'futur', 'greennewd', 'futur', 'afford', 'wait']"
1304432502770028544,2020-09-11 14:51:58,Reply Tweet,"@ClimateHuman @NaomiAKlein Thanks for your support @ClimateHuman!

We‘re committed to climate justice, and to winning a new voice for San Francisco in Washington because we know the future can’t wait.

Anyone anywhere can help #ReplacePelosi by joining us on the phones. https://t.co/KEiDVqmGvB",🌹Shahid Buttar for Congress,ShahidForChange,965004924370079744,12,28,['https://shahid.fyi/volunteer'],['ReplacePelosi'],"[{'screen_name': 'ClimateHuman', 'name': 'Peter Kalmus', 'id': 881615056437297152, 'id_str': '881615056437297152', 'indices': [0, 13]}, {'screen_name': 'NaomiAKlein', 'name': 'Naomi Klein', 'id': 189376144, 'id_str': '189376144', 'indices': [14, 26]}, {'screen_name': 'ClimateHuman', 'name': 'Peter Kalmus', 'id': 881615056437297152, 'id_str': '881615056437297152', 'indices': [51, 64]}]",,[],1.304428972243972e+18,,,ClimateHuman,8.816150564372972e+17,,,,[],[],,,[],,,,,,04Oct20_144614,climatehuman naomiaklein thanks climatehuman committed justice winning voice san francisco know future wait anyone anywhere help replacepelosi joining phones,"['climatehuman', 'naomiaklein', 'thank', 'climatehuman', 'commit', 'justic', 'win', 'voic', 'san', 'francisco', 'know', 'futur', 'wait', 'anyon', 'anywher', 'help', 'replacepelosi', 'join', 'phone']"
1304267377425739776,2020-09-11 03:55:49,Standard Tweet,"Want

🏥universal healthcare?
🌎climate justice?
🚔alternatives to policing?

Ballots arrive in under a month. Less than 200,000 votes will decide this race.

Volunteers phone banking will make the difference—and anyone anywhere can help.

Join us! https://t.co/KEiDVqEhUb",🌹Shahid Buttar for Congress,ShahidForChange,965004924370079744,57,196,['https://shahid.fyi/volunteer'],[],[],,[],,,,,,,,,[],[],,,[],,,,,,04Oct20_144614,want universal healthcare justice alternatives policing ballots arrive month less 200000 votes decide race volunteers phone banking differenceand anyone anywhere help,"['want', 'univers', 'healthcar', 'justic', 'altern', 'polic', 'ballot', 'arriv', 'month', 'less', 'vote', 'decid', 'race', 'volunt', 'phone', 'bank', 'differenceand', 'anyon', 'anywher', 'help']"
1303715708765757441,2020-09-09 15:23:41,Standard Tweet,"The incumbent’s endorsements reveal commitments not to San Francisco’s voice, but to dynastic politics—and continuing climate chaos. https://t.co/7dczDzeWTt",🌹Shahid Buttar for Congress,ShahidForChange,965004924370079744,59,199,[],[],[],photo,['http://pbs.twimg.com/media/Ehe6hvUU0AE332p.jpg'],,,,,,,,,[],[],,,[],,,,,,04Oct20_144615,incumbents endorsements reveal commitments san franciscos voice dynastic politicsand continuing chaos,"['incumb', 'endors', 'reveal', 'commit', 'san', 'francisco', 'voic', 'dynast', 'politicsand', 'continu', 'chao']"
1303569368861696000,2020-09-09 05:42:11,Quote Tweet,"This year, we can still elect Members of Congress willing to embrace a #GreenNewDeal.

We can’t afford to defer to the past—or its icons.

Climate-affected events are already proving catastrophic today.

The future can’t take much more of this. https://t.co/AJA0ak3rCe",🌹Shahid Buttar for Congress,ShahidForChange,965004924370079744,74,280,['https://twitter.com/GavinNewsom/status/1303419860362252288'],['GreenNewDeal'],[],,[],1.3034198603622523e+18,Tue Sep 08 19:48:05 +0000 2020,Gavin Newsom,GavinNewsom,11347122.0,"California fires in 2019:
- 4,927 fires
- 118k acres burned.

California fires in 2020 (so far):
- 7,606 fires
- 2.3 million acres burned.

CLIMATE. CHANGE. IS. REAL.",25161.0,85748.0,[],[],[],,[],,,,,,04Oct20_144615,still elect members congress willing embrace greennewdeal afford defer pastor icons climateaffected events already proving catastrophic future much,"['still', 'elect', 'member', 'congress', 'will', 'embrac', 'greennewd', 'afford', 'defer', 'pastor', 'icon', 'climateaffect', 'event', 'alreadi', 'prove', 'catastroph', 'futur', 'much']"
1303170084639182849,2020-09-08 03:15:34,Retweet,"Meet Shahid Buttar, the democratic socialist who will unseat Speaker Pelosi. @ShahidForChange🌹is a DJ, MC, constitutional lawyer, longtime activist, fighting for #MedicareForAll, a 🌎#GreenNewDeal and more.

🙏  Help us do this? https://t.co/VoTdhoFjPs ♡ #NotMeUs https://t.co/C2EsgcyGEK",🌹Shahid Buttar for Congress,ShahidForChange,965004924370079744,88,201,['http://shahid.fyi/volunteer'],"['MedicareForAll', 'GreenNewDeal', 'NotMeUs']","[{'screen_name': 'ShahidForChange', 'name': '🌹Shahid Buttar for Congress', 'id': 965004924370079744, 'id_str': '965004924370079744', 'indices': [77, 93]}]",video,['http://pbs.twimg.com/ext_tw_video_thumb/1296414109395689475/pu/img/i70ubhpXuw9dIY_x.jpg'],1.2964147958607094e+18,Thu Aug 20 11:52:28 +0000 2020,🌹 Dear San Francisco Voter ♡ Shahid Buttar,Resist4Real,1.2930586998255247e+18,,,,[],[],,,[],,,,,,04Oct20_144615,meet shahid buttar democratic socialist unseat speaker pelosi shahidforchangeis dj mc constitutional lawyer longtime activist fighting medicareforall greennewdeal help notmeus,"['meet', 'shahid', 'buttar', 'democrat', 'socialist', 'unseat', 'speaker', 'pelosi', 'shahidforchangei', 'dj', 'mc', 'constitut', 'lawyer', 'longtim', 'activist', 'fight', 'medicareforal', 'greennewd', 'help', 'notmeus']"
1302995742907232256,2020-09-07 15:42:48,Reply Tweet,"@proustmalone Climate delay is no better than denial.

Corporate Democrats are absolutely part of the problem.

With volunteers flooding the phones, we’re poised to replace their leader on 11/3.

Join us! https://t.co/KEiDVqmGvB https://t.co/UU2VlI3gtO",🌹Shahid Buttar for Congress,ShahidForChange,965004924370079744,6,21,"['https://shahid.fyi/volunteer', 'https://twitter.com/ShahidForChange/status/1181991304428830722']",[],"[{'screen_name': 'proustmalone', 'name': 'Aren R. LeBrun', 'id': 114232540, 'id_str': '114232540', 'indices': [0, 13]}]",,[],1.3029907175020667e+18,,,proustmalone,114232540.0,,,,[],[],,,[],,,,,,04Oct20_144615,proustmalone delay better denial corporate democrats absolutely problem volunteers flooding phones poised replace leader 113,"['proustmalon', 'delay', 'better', 'denial', 'corpor', 'democrat', 'absolut', 'problem', 'volunt', 'flood', 'phone', 'pois', 'replac', 'leader']"
1297583437570650114,2020-08-23 17:16:14,Reply Tweet,"@BernieSanders To win a #GreenNewDeal, we’ll need to #ReplacePelosi first. https://t.co/qtao7v5Byx",🌹Shahid Buttar for Congress,ShahidForChange,965004924370079744,106,615,['https://twitter.com/ShahidForChange/status/1297510032196567041'],"['GreenNewDeal', 'ReplacePelosi']","[{'screen_name': 'BernieSanders', 'name': 'Bernie Sanders', 'id': 216776631, 'id_str': '216776631', 'indices': [0, 14]}]",,[],1.297547624392917e+18,,,BernieSanders,216776631.0,,,,[],[],,,[],,,,,,04Oct20_144615,berniesanders win greennewdeal well replacepelosi first,"['berniesand', 'win', 'greennewd', 'well', 'replacepelosi', 'first']"
1280258963620032512,2020-07-06 21:54:57,Quote Tweet,"Corporate resource extraction violates the rights of indigenous communities around the world—and here at home—while placing our entire species at risk of climate catastrophe.

We stand with water protectors. They defend the Earth, including all of us. #Solidarity https://t.co/IZzbeIY3Kw",🌹Shahid Buttar for Congress,ShahidForChange,965004924370079744,72,216,['https://twitter.com/lakotalaw/status/1280164503825444865'],['Solidarity'],[],,[],1.2801645038254449e+18,Mon Jul 06 15:39:36 +0000 2020,Lakota Law Project,lakotalaw,115823765.0,"DAPL TO BE SHUT DOWN!

Congrats to @Earthjustice and  @StandingRockST for this significant win. 
https://t.co/DfW6lnHPhU",2041.0,4402.0,['https://earthjustice.org/news/press/2020/judge-orders-dakota-access-pipeline-to-shut-down'],[],"[{'screen_name': 'Earthjustice', 'name': 'Earthjustice', 'id': 17793878, 'id_str': '17793878', 'indices': [35, 48]}, {'screen_name': 'StandingRockST', 'name': 'Standing Rock Sioux', 'id': 772941628134699008, 'id_str': '772941628134699008', 'indices': [54, 69]}]",,[],,,,,,04Oct20_144618,corporate resource extraction violates rights indigenous communities around worldand homewhile placing entire species risk catastrophe stand water protectors defend earth solidarity,"['corpor', 'resourc', 'extract', 'violat', 'right', 'indigen', 'communiti', 'around', 'worldand', 'homewhil', 'place', 'entir', 'speci', 'risk', 'catastroph', 'stand', 'water', 'protector', 'defend', 'earth', 'solidar']"
1259510824541974530,2020-05-10 15:49:15,Quote Tweet,"A proposed federal jobs guarantee has a long history dating back to FDR.

It‘s also among the strongest measures available to advance racial and economic justice.

We support a jobs guarantee as part of the #GreenNewDeal.

@SpeakerPelosi derides it as a “dream, or whatever.” https://t.co/44z1dTxHLD",🌹Shahid Buttar for Congress,ShahidForChange,965004924370079744,108,352,['https://twitter.com/rakeen_mabud/status/1259442971184939009'],['GreenNewDeal'],"[{'screen_name': 'SpeakerPelosi', 'name': 'Nancy Pelosi', 'id': 15764644, 'id_str': '15764644', 'indices': [223, 237]}]",,[],1.259442971184939e+18,Sun May 10 11:19:38 +0000 2020,Rakeen Mabud,rakeen_mabud,2755758059.0,.⁦@agb4equity⁩ and ⁦@DarrickHamilton⁩: “The coronavirus exposes the extreme vulnerability of a system that actively produces inequality. A job guarantee [would]...bend our economy toward racial and economic justice.” 👏🏽 👏🏽  https://t.co/XIdRNSKAg6,6.0,15.0,['https://www.nytimes.com/2020/05/09/opinion/federal-jobs-guarantee-coronavirus.html?referringSource=articleShare'],[],"[{'screen_name': 'agb4equity', 'name': 'Angela Glover Blackwell', 'id': 3167505844, 'id_str': '3167505844', 'indices': [2, 13]}, {'screen_name': 'DarrickHamilton', 'name': 'Darrick Hamilton', 'id': 427059715, 'id_str': '427059715', 'indices': [20, 36]}]",,[],,,,,,04Oct20_144622,proposed federal jobs guarantee long history dating back fdr among strongest measures available advance racial economic justice jobs guarantee greennewdeal speakerpelosi derides dream whatever,"['propos', 'feder', 'job', 'guarante', 'long', 'histori', 'date', 'back', 'fdr', 'among', 'strongest', 'measur', 'avail', 'advanc', 'racial', 'econom', 'justic', 'job', 'guarante', 'greennewd', 'speakerpelosi', 'derid', 'dream', 'whatev']"
1315695971662065669,2020-10-12 16:48:58,Reply Tweet,@AGBecerra Had we honored #IndigenousPeoplesDay for the past 200 years—instead of a genocidal maniac—we might not have contrived a global climate crisis that now threatens the future of our species. https://t.co/hYtHUmJu70,🌹Shahid Buttar for Congress,ShahidForChange,965004924370079744,1,5,['https://twitter.com/ShahidForChange/status/1315664413177774081'],['IndigenousPeoplesDay'],"[{'screen_name': 'AGBecerra', 'name': 'Xavier Becerra', 'id': 133832049, 'id_str': '133832049', 'indices': [0, 10]}]",,[],1.3156952765274808e+18,,,AGBecerra,133832049.0,,,,[],[],,,[],,,,,,20Oct20_092853,agbecerra honored indigenouspeoplesday past 200 yearsinstead genocidal maniacwe might contrived global crisis threatens future species,"['agbecerra', 'honor', 'indigenouspeoplesday', 'past', 'yearsinstead', 'genocid', 'maniacw', 'might', 'contriv', 'global', 'crisi', 'threaten', 'futur', 'speci']"
1314018408644505601,2020-10-08 01:42:56,Reply Tweet,"Pence claims the Green New Deal (which Biden does not support) would “crush” jobs and the economy.

You know what will crush the economy?

How about entire states burning, or being inundated by multiple hurricanes at once?

Pence buries his head in the sand.",🌹Shahid Buttar for Congress,ShahidForChange,965004924370079744,40,163,[],[],[],,[],1.3140179344281027e+18,,,ShahidForChange,9.650049243700797e+17,,,,[],[],,,[],,,,,,20Oct20_092853,pence claims green deal biden would crush jobs economy know crush economy entire states burning inundated multiple hurricanes pence buries head sand,"['penc', 'claim', 'green', 'deal', 'biden', 'would', 'crush', 'job', 'economi', 'know', 'crush', 'economi', 'entir', 'state', 'burn', 'inund', 'multipl', 'hurrican', 'penc', 'buri', 'head', 'sand']"
1319670828846379008,2020-10-23 16:03:38,Reply Tweet,"@luckytran @NaomiAKlein @AOC Yet the powerful Speaker of the House stands in the way, hasn’t shown up for a debate in 30 years, and the press refuses to hold her accountable, while national orgs fear her and stand aside.

Most voters don’t realize that Pelosi faces a #GreenNewDeal advocate in this election. https://t.co/dxFhQM3SIT",🌹Shahid Buttar for Congress,ShahidForChange,965004924370079744,15,78,['https://twitter.com/ShahidForChange/status/1152269708533456896'],['GreenNewDeal'],"[{'screen_name': 'luckytran', 'name': 'Dr. Lucky Tran #VOTEEARLY 🗳', 'id': 159955958, 'id_str': '159955958', 'indices': [0, 10]}, {'screen_name': 'NaomiAKlein', 'name': 'Naomi Klein', 'id': 189376144, 'id_str': '189376144', 'indices': [11, 23]}, {'screen_name': 'AOC', 'name': 'Alexandria Ocasio-Cortez', 'id': 138203134, 'id_str': '138203134', 'indices': [24, 28]}]",,[],1.31947228288512e+18,,,luckytran,159955958.0,,,,[],[],,,[],,,,,,03Nov20_210816,luckytran naomiaklein aoc yet powerful speaker house stands way hasnt shown debate 30 years press refuses hold accountable national orgs fear stand aside voters realize pelosi faces greennewdeal advocate election,"['luckytran', 'naomiaklein', 'aoc', 'yet', 'power', 'speaker', 'hous', 'stand', 'way', 'hasnt', 'shown', 'debat', 'year', 'press', 'refus', 'hold', 'account', 'nation', 'org', 'fear', 'stand', 'asid', 'voter', 'realiz', 'pelosi', 'face', 'greennewd', 'advoc', 'elect']"
1304171295324635137,2020-09-10 21:34:01,Standard Tweet,"This is not a drill. The climate crisis is here, and it is devastating our communities right now. We cannot allow this to worsen under our watch. 

The Green New Deal is the only way to fully address the biggest threat to our planet.",Barbara Lee,BLeeForCongress,414436134,67,295,[],[],[],,[],,,,,,,,,[],[],,,[],,,,,,04Oct20_144624,drill crisis devastating communities right cannot allow worsen watch green deal way fully address biggest threat planet,"['drill', 'crisi', 'devast', 'communiti', 'right', 'cannot', 'allow', 'worsen', 'watch', 'green', 'deal', 'way', 'fulli', 'address', 'biggest', 'threat', 'planet']"
1298740004794097666,2020-08-26 21:52:01,Standard Tweet,"Climate justice is a racial justice issue. When Black and brown communities are left with higher rates of air pollution, hazardous waste, and natural disasters, our health is harmed as well. 

It’s past time to pass a Green New Deal.",Barbara Lee,BLeeForCongress,414436134,38,151,[],[],[],,[],,,,,,,,,[],[],,,[],,,,,,04Oct20_144624,justice racial justice issue black brown communities left higher rates air pollution hazardous waste natural disasters health harmed well past time pass green deal,"['justic', 'racial', 'justic', 'issu', 'black', 'brown', 'communiti', 'left', 'higher', 'rate', 'air', 'pollut', 'hazard', 'wast', 'natur', 'disast', 'health', 'harm', 'well', 'past', 'time', 'pass', 'green', 'deal']"
1297985281996587008,2020-08-24 19:53:01,Standard Tweet,"Climate change is devastating our communities as extreme heat gives rise to wildfires.

If we do not act boldly, communities of color will bear the brunt of environmental racism while their neighborhoods become unlivable.
https://t.co/ofEMasOQPG",Barbara Lee,BLeeForCongress,414436134,21,56,['https://www.nytimes.com/article/why-does-california-have-wildfires.html?action=click&campaign_id=9&emc=edit_nn_20200823&instance_id=21542&module=RelatedLinks&nl=the-morning&pgtype=Article&regi_id=62243244&section_index=1&section_name=big_story&segment_id=36781&te=1&user_id=f22c9dbc79cbe05ebb4e90bd1e7ef6ff'],[],[],,[],,,,,,,,,[],[],,,[],,,,,,04Oct20_144624,devastating communities extreme heat gives rise wildfires act boldly communities color bear brunt environmental racism neighborhoods become unlivable,"['devast', 'communiti', 'extrem', 'heat', 'give', 'rise', 'wildfir', 'act', 'bold', 'communiti', 'color', 'bear', 'brunt', 'environment', 'racism', 'neighborhood', 'becom', 'unliv']"
1226188693637074945,2020-02-08 16:59:00,Standard Tweet,"Student homelessness has more than doubled in 15 years due to racial wealth gaps, low minimum wages, affordable housing shortages, and even climate change causing devastating natural disasters.

Our kids deserve better. We must act.
https://t.co/LawxpI6KGo",Barbara Lee,BLeeForCongress,414436134,18,53,['https://www.vice.com/en_us/article/g5x55q/the-number-of-homeless-students-now-matches-the-entire-population-of-new-hampshire'],[],[],,[],,,,,,,,,[],[],,,[],,,,,,04Oct20_144626,student homelessness doubled 15 years due racial wealth gaps low minimum wages affordable housing shortages even causing devastating natural disasters kids deserve better act,"['student', 'homeless', 'doubl', 'year', 'due', 'racial', 'wealth', 'gap', 'low', 'minimum', 'wage', 'afford', 'hous', 'shortag', 'even', 'caus', 'devast', 'natur', 'disast', 'kid', 'deserv', 'better', 'act']"
1192886760797351936,2019-11-08 19:29:01,Standard Tweet,"The climate crisis is:
— Raging wildfires in the West
— Unprecedented amounts of rain on the East Coast
— Devastating floods in Midwest
— Historic droughts across the South

The climate crisis affects us all. We need to act now.",Barbara Lee,BLeeForCongress,414436134,8,29,[],[],[],,[],,,,,,,,,[],[],,,[],,,,,,04Oct20_144627,crisis raging wildfires west unprecedented amounts rain east coast devastating floods midwest historic droughts across south crisis affects act,"['crisi', 'rage', 'wildfir', 'west', 'unpreced', 'amount', 'rain', 'east', 'coast', 'devast', 'flood', 'midwest', 'histor', 'drought', 'across', 'south', 'crisi', 'affect', 'act']"
1323293993615060994,2020-11-02 16:00:48,Standard Tweet,🥳It's @abbybroyles' 31st birthday! 🎁Can you chip in $31 to help her defeat climate change denier &amp; Trump enabler Jim Inhofe for #OKSen? Let's flip the Senate blue!!! #VoteForAbby https://t.co/2DDnyDZRUQ,Eric Swalwell,ericswalwell,377609596,22,69,['https://secure.actblue.com/donate/ab-website'],"['OKSen', 'VoteForAbby']","[{'screen_name': 'abbybroyles', 'name': 'Abby Broyles', 'id': 25034727, 'id_str': '25034727', 'indices': [6, 18]}]",,[],,,,,,,,,[],[],,,[],,,,,,03Nov20_210819,abbybroyles 31st birthday chip 31 help defeat denier trump enabler jim inhofe oksen lets flip senate blue voteforabby,"['abbybroyl', 'st', 'birthday', 'chip', 'help', 'defeat', 'denier', 'trump', 'enabl', 'jim', 'inhof', 'oksen', 'let', 'flip', 'senat', 'blue', 'voteforabbi']"
